Configuração,Iterações/Gerações,Seleção de pais,Recombinação,Mutação,Tamanho população,PR,PM,Menor Fitness,Maior Fitness,Menor Fitness Medio,Maior Fitness Medio,Tempo (ms) 2 execuções
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.95,0.03,5.3914285714285715,3225.2625702428145,38.55240522506726,1952.5939067127356,1339.851645
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.95,0.06,16.012354826475214,2219.0621261367924,20.695669247797582,2098.832675025181,1380.717774
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,100,0.95,0.1,7.43846574190711,2042.5849581253165,14.203697080703746,1708.1978433543163,1539.497189
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.75,0.03,6.9144423540064786,1405.311047296706,12.69697814345937,1224.9043507396432,2507.665003
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.75,0.06,15.888889318183706,1267.6913237260753,31.32611546181846,875.7147291042229,2545.386371
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.75,0.1,12.59981848048889,1255.167816110237,15.009150914891546,1085.0282824873848,2606.905742
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.85,0.03,8.770443775329198,1216.3121182831248,9.174906498071309,883.7658429739678,2595.28077
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.85,0.06,11.72175425099138,532.4130389806443,14.469507813477847,340.7171008364535,2676.261272
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.85,0.1,7.55682476318594,1023.8702110109053,12.61612041092575,963.5686379780702,2790.985244
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.95,0.03,10.18,1123.692437064116,14.017685833025842,1015.2033130886132,2735.695576
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.95,0.06,7.007061775564268,1035.4894744710784,9.294431715575763,686.7565649999466,2821.082164
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverUmPontoInteira,MutacaoInicializacaoAleatoria,200,0.95,0.1,6.302952066040276,1870.6845886119802,6.45030461992309,1649.2856193462126,2951.83937
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.75,0.03,7.846166449603573,3234.923031632305,26.76154607014533,1736.4984923419624,861.33164
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.75,0.06,13.116982057589814,3036.182925222441,18.458667636567167,2400.7431978353065,931.43158
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.75,0.1,6.913784441866498,1308.1924848609592,20.094659833405224,1067.8537988842336,975.277794
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.85,0.03,26.460843252289596,2071.3840022489244,63.946905094818824,1695.145034867956,894.868244
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.85,0.06,31.602742846496056,2721.1829404181562,37.37058410739646,1464.3299193918995,950.90452
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.85,0.1,8.321502640385386,3676.984330452602,12.080172848179146,2644.6053059236992,1057.505222
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.95,0.03,129.19162176451812,3852.2436265267856,200.7127040071929,3466.753020581956,945.06825
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.95,0.06,16.0,1730.366423993678,18.62525105249925,1138.1302863795313,986.447217
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,50,0.95,0.1,11.216097225139643,2811.1853812166087,23.656437895639595,2444.395614108947,1082.570553
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.75,0.03,7.202408809450959,1463.814435489824,40.36023829764549,1409.8953569078965,1658.052389
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.75,0.06,5.89314991723711,483.5790370059898,12.635404563120874,366.19392235184074,1789.061084
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.75,0.1,15.972667054286928,1858.081983027295,24.798735152287918,1501.2766124729478,1969.368214
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.85,0.03,21.010693796243274,2125.4632462487248,36.09110289274084,1600.2361857899186,1772.913603
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.85,0.06,9.677537381144532,2613.104784318351,16.700508417962332,2150.5058872388604,1900.050705
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.85,0.1,7.956373171714331,1404.4913396396537,7.987439552419678,1275.7892840877407,2037.03333
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.95,0.03,8.960814857267279,2516.063067712991,55.634160970448406,1263.5083978892883,1889.213739
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.95,0.06,10.517826417291419,1371.1896479486793,15.753176113948552,1216.3512297351954,1978.596796
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,100,0.95,0.1,23.454285714285714,2810.2020918032717,30.129593070749536,1778.3991850757889,2133.390229
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.75,0.03,6.185714285714286,1047.1963876248662,20.1242327278066,715.069534491862,3359.807972
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.75,0.06,4.301769010202859,1325.288903893967,20.99749708726619,1037.290999781319,3701.267225
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.75,0.1,12.652121848721485,1167.7076073615222,14.963904427915931,813.6438074643319,3923.481264
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.85,0.03,6.70470749493807,728.6713833271748,10.351160665613136,488.82300592848736,3578.774259
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.85,0.06,8.64165848854662,1474.6041547899667,11.910770240843366,1065.110816236465,3904.941222
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.85,0.1,7.7593477971896405,1083.9249814938871,12.860721797293634,697.4428699758383,4406.632104
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.95,0.03,10.1,737.5189515780409,17.867161842005533,598.4334837426501,3734.686799
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.95,0.06,7.046812023536855,43.105704746004186,13.354351035015954,162.56592277384976,3985.827499
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoIncrementosLentos,200,0.95,0.1,7.007061775564268,319.9590472727654,11.73263295450959,429.776169646388,4866.795172
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.75,0.03,20.733725874558832,1804.991965511304,24.77714955857624,1701.9801195347968,858.640765
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.75,0.06,9.082099886015017,1429.7744578510994,12.571457577084072,1365.7931918643271,814.335489
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.75,0.1,19.051428571428573,4134.180755981254,23.157237517519775,2654.099181292566,826.519197
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.85,0.03,97.96345333167773,4348.223300325295,103.7558449615576,4141.75319349438,854.655262
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.85,0.06,13.694563703639671,2540.2812304115455,44.501022707462454,1575.0802949456156,854.802346
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.85,0.1,9.726733575248812,4808.120807043079,11.96118879739221,3094.1125335287684,855.007817
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.95,0.03,6.5911886036956275,2461.2422901737214,75.09290145049908,2159.253002670822,884.963432
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.95,0.06,78.92954857886298,1727.5851416182172,98.27625730334347,1422.076549335266,906.587101
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 50.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,50,0.95,0.1,14.220909920132183,2243.204658894569,34.996402554014594,2191.4944758653314,928.016754
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.75,0.03,10.768278834920368,1762.7624334708576,15.808703207200185,1180.85426667205,1607.612334
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.75,0.06,6.614285714285715,1909.3824709695018,32.89290402107519,1903.533269226176,1606.343548
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.75,0.1,6.165885794459727,1788.7891296141236,6.480550421231366,1653.7866650317205,1639.708698
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.85,0.03,7.723631967572114,2128.081079111574,9.676119873251366,1936.8342240629004,1674.594201
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.85,0.06,16.69001365114811,1667.2819835136079,26.028725199057007,1372.042058235851,1751.185665
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.85,0.1,7.073890643884616,1335.1853688483661,8.653331637204916,1238.4755915338828,1722.240575
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.95,0.03,24.804628486791085,2791.3043517856945,32.14175760646952,2512.303437749826,1773.306674
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.95,0.06,7.43846574190711,1856.3635753840338,26.626542488190882,1382.0675465727832,1778.77126
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 100.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,100,0.95,0.1,9.008655180254005,2077.762377610574,12.589226616307442,1763.1733036423338,1830.899352
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.75,0.03,8.71562568319032,1230.7858244325485,9.90745044137513,1210.5396027646186,3256.466955
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.75,0.06,6.973431371817918,2493.481981056377,7.0417378124213545,1511.1358795765711,3363.683882
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.75_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.75,0.1,6.6791199175342655,2686.2415967620013,8.301896158538753,2199.3037557891403,3424.475111
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.85,0.03,8.018505933125025,1148.8908846575778,9.696537442635458,818.117614082292,3425.3739
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.85,0.06,7.55714227381436,1450.467433639282,9.651592480966404,1434.2262444399403,3410.840918
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.85_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.85,0.1,9.772299611087986,1936.3838425373872,10.46237296964387,1377.528307344985,3478.69356
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.03_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.95,0.03,7.513449059730177,1346.1512411273272,13.399354741099797,1223.218074622192,3724.003657
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.06_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.95,0.06,7.317142273814361,2750.883918722203,8.04379302457178,2134.0131108099267,3723.687785
Dados de 1000 iteracoes_SelecaoUniformeInteira_RecombinacaoCrossoverNPontosInteira_com PR 0.95_MutacaoInicializacaoAleatoria_com PM 0.1_populacao 200.csv,1000,SelecaoUniformeInteira,RecombinacaoCrossoverNPontosInteira,MutacaoInicializacaoAleatoria,200,0.95,0.1,6.7591199175342656,1141.6909533298392,7.317746544624298,1104.8320202765542,3642.547708
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.75,0.03,9.417171826859132,2113.6830179568747,16.11751092879121,1802.3240978214762,67497.157037
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.75,0.06,4.859194782009075,4088.123325598666,7.965820555104414,3103.0358120993187,42439.940572
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.75_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.75,0.1,6.6737844418664976,2325.1020290079055,7.264276292627061,1852.642723872254,34251.259959
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.85,0.03,7.2125555295203565,3959.4216108584583,23.303669008363066,3026.201780729289,66253.75646
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.85,0.06,8.686748703902675,3212.502580325014,9.931972480956539,2702.204142086699,41535.066331
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.85_MutacaoIncrementosLentos_com PM 0.1_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.85,0.1,11.715255009638613,2166.8648234168672,12.915779298197847,2094.3747596692315,31610.767514
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.03_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.95,0.03,10.400178569846865,1516.0860594187855,11.13342360702428,1289.7416998439803,70908.752524
Dados de 5000 iteracoes_SelecaoFPS_RecombinacaoCrossoverUmPontoInteira_com PR 0.95_MutacaoIncrementosLentos_com PM 0.06_populacao 50.csv,5000,SelecaoFPS,RecombinacaoCrossoverUmPontoInteira,MutacaoIncrementosLentos,50,0.95,0.06,5.78139273377274,4101.702627961322,6.347588587819619,3584.7326650926943,54521.539074
